1,40000
2,40000
3,40000
4,40000
5,40000
6,40000
7,40000
8,40000
9,40000
10,40000
11,6500
12,6500
13,6500
14,6500
15,6500
16,6500
17,6500
18,6500
19,6500
20,6500
21,6500
22,6500
23,6500
24,6500
25,6500
26,6500
27,6500
28,6500
29,6500
30,6500
31,6500
32,6500
33,6500
34,6500
35,6500
36,6500
37,6500
38,6500
39,6500
40,6500
41,6500
42,6500
43,6500
44,6500
45,6500
46,6500
47,6500
48,6500
49,6500
50,6500
51,6500
52,27000
53,27000
54,27000
55,27000
56,27000
57,27000
58,27000
59,27000
60,27000
61,27000
62,27000
63,27000
64,27000
65,27000
66,27000
67,27000
68,27000
69,27000
70,27000
71,27000
72,27000
73,27000
74,27000
75,27000
76,27000
77,27000
78,27000
79,27000
80,27000
81,27000
82,27000
83,27000
84,27000
85,27000
86,27000
87,27000
88,27000
89,27000
90,27000
91,27000
92,27000
93,27000
94,27000
95,27000
96,27000
97,27000
98,27000
99,27000
100,6500
101,6500
102,6500
103,6500
104,6500
105,6500
106,6500
107,6500
108,6500
109,6500
110,6500
111,6500
112,6500
113,6500
114,6500
115,6500
116,6500
117,6500
118,6500
119,6500
120,6500
121,6500
122,6500
123,6500
124,6500
125,6500
126,6500
127,6500
128,6500
129,6500
130,6500
131,6500
132,6500
133,6500
134,6500
135,6500
136,6500
137,70000
138,70000
139,70000
140,70000
141,70000
142,6500
143,6500
144,6500
145,6500
146,6500
147,6500
148,6500
149,6500
150,6500
151,6500
152,6500
153,6500
154,6500
155,6500
156,6500
157,6500
158,6500
159,6500
160,6500
161,6500
162,6500
163,6500
164,6500
165,6500
166,6500
167,6500
168,6500
169,6500
170,6500
171,6500
172,6500
173,6500
174,6500
175,6500
176,6500
177,6500
178,6500
179,6500
180,6500
181,6500
182,6500
183,6500
184,6500
185,6500
186,6500
187,6500
188,6500
189,6500
190,6500
191,6500
192,6500
193,6500
194,6500
195,6500
196,6500
197,6500
198,6500
199,6500
200,6500
201,6500
202,6500
203,6500
204,0
