2,7,3,8,0
2,7,4,1,9
2,7,4,2,5
2,7,4,3,0
2,7,4,4,0
2,7,4,5,0
2,7,4,6,0
2,7,4,7,0
2,7,4,8,1
2,7,5,1,0
2,7,5,2,0
2,7,5,3,0
2,7,5,4,0
2,7,5,5,0
2,7,5,6,0
2,7,5,7,0
2,7,5,8,0
2,7,6,1,0
2,7,6,2,0
2,7,6,3,0
2,7,6,4,0
2,7,6,5,0
2,7,6,6,0
2,7,6,7,0
2,7,6,8,6
2,7,7,1,0
2,7,7,2,0
2,7,7,3,0
2,7,7,4,0
2,7,7,5,0
2,7,7,6,0
2,7,7,7,0
2,7,7,8,0
2,7,8,1,8
2,7,8,2,0
2,7,8,3,0
2,7,8,4,0
2,7,8,5,0
2,7,8,6,6
2,7,8,7,0
2,7,8,8,0
2,8,1,1,0
2,8,1,2,0
2,8,1,3,0
2,8,1,4,8
2,8,1,5,0
2,8,1,6,0
2,8,1,7,0
2,8,1,8,8
2,8,2,1,0
2,8,2,2,0
2,8,2,3,0
2,8,2,4,4
2,8,2,5,0
2,8,2,6,0
2,8,2,7,0
2,8,2,8,0
2,8,3,1,0
2,8,3,2,0
2,8,3,3,0
2,8,3,4,0
2,8,3,5,0
2,8,3,6,0
2,8,3,7,0
2,8,3,8,0
2,8,4,1,8
2,8,4,2,4
2,8,4,3,0
2,8,4,4,0
2,8,4,5,0
2,8,4,6,0
2,8,4,7,0
2,8,4,8,0
2,8,5,1,0
2,8,5,2,0
2,8,5,3,0
2,8,5,4,0
2,8,5,5,0
2,8,5,6,2
2,8,5,7,0
2,8,5,8,0
2,8,6,1,0
2,8,6,2,0
2,8,6,3,0
2,8,6,4,0
2,8,6,5,2
2,8,6,6,0
2,8,6,7,0
2,8,6,8,7
2,8,7,1,0
2,8,7,2,0
2,8,7,3,0
2,8,7,4,0
2,8,7,5,0
2,8,7,6,0
2,8,7,7,0
2,8,7,8,0
2,8,8,1,8
2,8,8,2,0
2,8,8,3,0
2,8,8,4,0
2,8,8,5,0
2,8,8,6,7
2,8,8,7,0
2,8,8,8,0
2,9,1,1,0
2,9,1,2,0
2,9,1,3,0
2,9,1,4,10
2,9,1,5,0
2,9,1,6,0
2,9,1,7,0
2,9,1,8,8
2,9,2,1,0
2,9,2,2,0
2,9,2,3,0
2,9,2,4,3
2,9,2,5,0
2,9,2,6,0
2,9,2,7,0
2,9,2,8,0
2,9,3,1,0
2,9,3,2,0
2,9,3,3,0
2,9,3,4,0
2,9,3,5,0
2,9,3,6,0
2,9,3,7,0
2,9,3,8,0
2,9,4,1,10
2,9,4,2,3
2,9,4,3,0
2,9,4,4,0
2,9,4,5,0
2,9,4,6,0
2,9,4,7,0
2,9,4,8,0
2,9,5,1,0
2,9,5,2,0
2,9,5,3,0
2,9,5,4,0
2,9,5,5,0
2,9,5,6,4
2,9,5,7,0
2,9,5,8,0
2,9,6,1,1
2,9,6,2,0
2,9,6,3,0
2,9,6,4,0
2,9,6,5,4
2,9,6,6,0
2,9,6,7,0
2,9,6,8,6
2,9,7,1,0
2,9,7,2,0
2,9,7,3,0
2,9,7,4,0
2,9,7,5,0
2,9,7,6,0
2,9,7,7,0
2,9,7,8,0
2,9,8,1,7
2,9,8,2,0
2,9,8,3,0
2,9,8,4,0
2,9,8,5,0
2,9,8,6,7
2,9,8,7,0
2,9,8,8,0
2,10,1,1,0
2,10,1,2,0
2,10,1,3,0
2,10,1,4,6
2,10,1,5,0
2,10,1,6,1
2,10,1,7,0
2,10,1,8,9
2,10,2,1,0
2,10,2,2,0
2,10,2,3,0
2,10,2,4,0
2,10,2,5,0
2,10,2,6,0
2,10,2,7,0
2,10,2,8,0
2,10,3,1,0
2,10,3,2,0
2,10,3,3,0
2,10,3,4,0
2,10,3,5,0
2,10,3,6,0
2,10,3,7,0
2,10,3,8,0
2,10,4,1,6
2,10,4,2,0
2,10,4,3,0
2,10,4,4,0
2,10,4,5,0
2,10,4,6,0
2,10,4,7,0
2,10,4,8,0
2,10,5,1,0
2,10,5,2,0
2,10,5,3,0
2,10,5,4,0
2,10,5,5,0
2,10,5,6,5
2,10,5,7,0
2,10,5,8,0
2,10,6,1,0
2,10,6,2,0
2,10,6,3,0
2,10,6,4,0
2,10,6,5,5
2,10,6,6,0
2,10,6,7,0
2,10,6,8,8
2,10,7,1,0
2,10,7,2,0
2,10,7,3,0
2,10,7,4,0
2,10,7,5,0
2,10,7,6,0
2,10,7,7,0
2,10,7,8,0
2,10,8,1,10
2,10,8,2,0
2,10,8,3,0
2,10,8,4,0
2,10,8,5,0
2,10,8,6,7
2,10,8,7,0
2,10,8,8,0
2,11,1,1,0
2,11,1,2,0
2,11,1,3,0
2,11,1,4,4
2,11,1,5,0
2,11,1,6,0
2,11,1,7,0
2,11,1,8,11
2,11,2,1,0
2,11,2,2,0
2,11,2,3,0
2,11,2,4,1
2,11,2,5,0
2,11,2,6,0
2,11,2,7,0
2,11,2,8,0
2,11,3,1,0
2,11,3,2,0
2,11,3,3,0
2,11,3,4,0
2,11,3,5,0
2,11,3,6,0
2,11,3,7,0
2,11,3,8,0
2,11,4,1,4
2,11,4,2,1
2,11,4,3,0
2,11,4,4,0
2,11,4,5,0
2,11,4,6,0
2,11,4,7,0
2,11,4,8,0
2,11,5,1,0
2,11,5,2,0
2,11,5,3,0
2,11,5,4,0
2,11,5,5,0
2,11,5,6,3
2,11,5,7,0
2,11,5,8,0
2,11,6,1,0
2,11,6,2,0
2,11,6,3,0
2,11,6,4,0
2,11,6,5,3
2,11,6,6,0
2,11,6,7,0
2,11,6,8,7
2,11,7,1,0
2,11,7,2,0
2,11,7,3,0
2,11,7,4,0
2,11,7,5,0
2,11,7,6,0
2,11,7,7,0
2,11,7,8,0
2,11,8,1,11
2,11,8,2,0
2,11,8,3,0
2,11,8,4,0
2,11,8,5,0
2,11,8,6,7
2,11,8,7,0
2,11,8,8,0
2,12,1,1,0
2,12,1,2,0
2,12,1,3,0
2,12,1,4,4
2,12,1,5,0
2,12,1,6,1
2,12,1,7,0
2,12,1,8,6
2,12,2,1,0
2,12,2,2,0
2,12,2,3,0
2,12,2,4,0
2,12,2,5,0
2,12,2,6,0
2,12,2,7,0
2,12,2,8,0
2,12,3,1,0
2,12,3,2,0
2,12,3,3,0
2,12,3,4,0
2,12,3,5,0
2,12,3,6,0
2,12,3,7,0
2,12,3,8,0
2,12,4,1,4
2,12,4,2,0
2,12,4,3,0
2,12,4,4,0
2,12,4,5,0
2,12,4,6,0
2,12,4,7,0
2,12,4,8,0
2,12,5,1,0
2,12,5,2,0
2,12,5,3,0
2,12,5,4,0
2,12,5,5,0
2,12,5,6,6
2,12,5,7,0
2,12,5,8,0
2,12,6,1,0
2,12,6,2,0
2,12,6,3,0
2,12,6,4,0
2,12,6,5,5
2,12,6,6,0
2,12,6,7,0
2,12,6,8,8
2,12,7,1,0
2,12,7,2,0
2,12,7,3,0
2,12,7,4,0
2,12,7,5,0
2,12,7,6,0
2,12,7,7,0
2,12,7,8,0
2,12,8,1,7
2,12,8,2,0
2,12,8,3,0
2,12,8,4,0
2,12,8,5,0
2,12,8,6,7
2,12,8,7,0
2,12,8,8,0
2,13,1,1,0
2,13,1,2,0
2,13,1,3,0
2,13,1,4,4
2,13,1,5,0
2,13,1,6,0
2,13,1,7,0
2,13,1,8,9
2,13,2,1,0
2,13,2,2,0
2,13,2,3,0
2,13,2,4,0
2,13,2,5,0
2,13,2,6,0
2,13,2,7,0
2,13,2,8,0
2,13,3,1,0
2,13,3,2,0
2,13,3,3,0
2,13,3,4,0
2,13,3,5,0
2,13,3,6,0
2,13,3,7,0
2,13,3,8,0
2,13,4,1,4
2,13,4,2,0
2,13,4,3,0
2,13,4,4,0
2,13,4,5,0
2,13,4,6,0
2,13,4,7,0
2,13,4,8,0
2,13,5,1,0
2,13,5,2,0
2,13,5,3,0
2,13,5,4,0
2,13,5,5,0
2,13,5,6,8
2,13,5,7,0
2,13,5,8,0
2,13,6,1,1
2,13,6,2,0
2,13,6,3,0
2,13,6,4,0
2,13,6,5,7
2,13,6,6,0
2,13,6,7,0
2,13,6,8,6
2,13,7,1,0
2,13,7,2,0
2,13,7,3,0
2,13,7,4,0
2,13,7,5,0
2,13,7,6,0
2,13,7,7,0
2,13,7,8,0
2,13,8,1,8
2,13,8,2,0
2,13,8,3,0
2,13,8,4,0
2,13,8,5,0
2,13,8,6,7
2,13,8,7,0
2,13,8,8,0
2,14,1,1,0
2,14,1,2,0
2,14,1,3,0
2,14,1,4,1
2,14,1,5,0
2,14,1,6,0
2,14,1,7,0
2,14,1,8,4
2,14,2,1,0
2,14,2,2,0
2,14,2,3,0
2,14,2,4,0
2,14,2,5,0
2,14,2,6,0
2,14,2,7,0
2,14,2,8,0
2,14,3,1,0
2,14,3,2,0
2,14,3,3,0
2,14,3,4,0
2,14,3,5,0
2,14,3,6,0
2,14,3,7,0
2,14,3,8,0
2,14,4,1,1
2,14,4,2,0
2,14,4,3,0
2,14,4,4,0
2,14,4,5,0
2,14,4,6,0
2,14,4,7,0
2,14,4,8,0
2,14,5,1,0
2,14,5,2,0
2,14,5,3,0
2,14,5,4,0
2,14,5,5,0
2,14,5,6,7
2,14,5,7,0
2,14,5,8,0
2,14,6,1,0
2,14,6,2,0
2,14,6,3,0
2,14,6,4,0
2,14,6,5,7
2,14,6,6,0
2,14,6,7,0
2,14,6,8,8
2,14,7,1,0
2,14,7,2,0
2,14,7,3,0
2,14,7,4,0
2,14,7,5,0
2,14,7,6,0
2,14,7,7,0
2,14,7,8,0
2,14,8,1,4
2,14,8,2,0
2,14,8,3,0
2,14,8,4,0
2,14,8,5,0
2,14,8,6,8
2,14,8,7,0
2,14,8,8,0
2,15,1,1,0
2,15,1,2,0
2,15,1,3,0
2,15,1,4,0
2,15,1,5,0
2,15,1,6,0
2,15,1,7,0
2,15,1,8,9
2,15,2,1,0
2,15,2,2,0
2,15,2,3,0
2,15,2,4,0
2,15,2,5,0
2,15,2,6,0
2,15,2,7,0
2,15,2,8,0
2,15,3,1,0
2,15,3,2,0
2,15,3,3,0
2,15,3,4,0
2,15,3,5,0
2,15,3,6,0
2,15,3,7,0
2,15,3,8,0
2,15,4,1,0
2,15,4,2,0
2,15,4,3,0
2,15,4,4,0
2,15,4,5,0
2,15,4,6,0
2,15,4,7,0
2,15,4,8,0
2,15,5,1,0
2,15,5,2,0
2,15,5,3,0
2,15,5,4,0
2,15,5,5,0
2,15,5,6,7
2,15,5,7,0
2,15,5,8,0
2,15,6,1,0
2,15,6,2,0
2,15,6,3,0
2,15,6,4,0
2,15,6,5,7
2,15,6,6,0
2,15,6,7,0
2,15,6,8,8
2,15,7,1,0
2,15,7,2,0
2,15,7,3,0
2,15,7,4,0
2,15,7,5,0
2,15,7,6,0
2,15,7,7,0
2,15,7,8,0
2,15,8,1,9
2,15,8,2,0
2,15,8,3,0
2,15,8,4,0
2,15,8,5,0
2,15,8,6,8
2,15,8,7,0
2,15,8,8,0
2,16,1,1,0
2,16,1,2,0
2,16,1,3,0
2,16,1,4,0
2,16,1,5,0
2,16,1,6,0
2,16,1,7,0
2,16,1,8,9
2,16,2,1,0
2,16,2,2,0
2,16,2,3,0
2,16,2,4,0
2,16,2,5,0
2,16,2,6,0
2,16,2,7,0
2,16,2,8,0
2,16,3,1,0
2,16,3,2,0
2,16,3,3,0
2,16,3,4,0
2,16,3,5,0
2,16,3,6,0
2,16,3,7,0
2,16,3,8,0
2,16,4,1,0
2,16,4,2,0
2,16,4,3,0
2,16,4,4,0
2,16,4,5,0
2,16,4,6,0
2,16,4,7,0
2,16,4,8,0
2,16,5,1,0
2,16,5,2,0
2,16,5,3,0
2,16,5,4,0
2,16,5,5,0
2,16,5,6,7
2,16,5,7,0
2,16,5,8,0
2,16,6,1,0
2,16,6,2,0
2,16,6,3,0
2,16,6,4,0
2,16,6,5,7
2,16,6,6,0
2,16,6,7,0
2,16,6,8,7
2,16,7,1,0
2,16,7,2,0
2,16,7,3,0
2,16,7,4,0
2,16,7,5,0
2,16,7,6,0
2,16,7,7,0
2,16,7,8,0
2,16,8,1,9
2,16,8,2,0
2,16,8,3,0
2,16,8,4,0
2,16,8,5,0
2,16,8,6,7
2,16,8,7,0
2,16,8,8,0
2,17,1,1,0
2,17,1,2,0
2,17,1,3,0
2,17,1,4,0
2,17,1,5,0
2,17,1,6,1
2,17,1,7,0
2,17,1,8,6
2,17,2,1,0
2,17,2,2,0
2,17,2,3,0
2,17,2,4,0
2,17,2,5,0
2,17,2,6,0
2,17,2,7,0
2,17,2,8,0
2,17,3,1,0
2,17,3,2,0
2,17,3,3,0
2,17,3,4,0
2,17,3,5,0
2,17,3,6,0
2,17,3,7,0
2,17,3,8,0
2,17,4,1,0
2,17,4,2,0
2,17,4,3,0
2,17,4,4,0
2,17,4,5,0
2,17,4,6,0
2,17,4,7,0
2,17,4,8,0
2,17,5,1,0
2,17,5,2,0
2,17,5,3,0
2,17,5,4,0
2,17,5,5,0
2,17,5,6,7
2,17,5,7,0
2,17,5,8,0
2,17,6,1,0
2,17,6,2,0
2,17,6,3,0
2,17,6,4,0
2,17,6,5,7
2,17,6,6,0
2,17,6,7,0
2,17,6,8,7
2,17,7,1,0
2,17,7,2,0
2,17,7,3,0
2,17,7,4,0
2,17,7,5,0
2,17,7,6,0
2,17,7,7,0
2,17,7,8,0
2,17,8,1,7
2,17,8,2,0
2,17,8,3,0
2,17,8,4,0
2,17,8,5,0
2,17,8,6,6
2,17,8,7,0
2,17,8,8,0
2,18,1,1,0
2,18,1,2,0
2,18,1,3,0
2,18,1,4,6
2,18,1,5,0
2,18,1,6,1
2,18,1,7,0
2,18,1,8,5
2,18,2,1,0
2,18,2,2,0
2,18,2,3,0
2,18,2,4,1
2,18,2,5,0
2,18,2,6,0
2,18,2,7,0
2,18,2,8,0
2,18,3,1,0
2,18,3,2,0
2,18,3,3,0
2,18,3,4,0
2,18,3,5,0
2,18,3,6,0
2,18,3,7,0
2,18,3,8,0
2,18,4,1,6
2,18,4,2,1
2,18,4,3,0
2,18,4,4,0
2,18,4,5,0
2,18,4,6,0
2,18,4,7,0
2,18,4,8,0
2,18,5,1,0
2,18,5,2,0
2,18,5,3,0
2,18,5,4,0
2,18,5,5,0
2,18,5,6,7
2,18,5,7,0
2,18,5,8,0
2,18,6,1,0
2,18,6,2,0
2,18,6,3,0
2,18,6,4,0
2,18,6,5,7
2,18,6,6,0
2,18,6,7,0
2,18,6,8,9
2,18,7,1,0
2,18,7,2,0
2,18,7,3,0
2,18,7,4,0
2,18,7,5,0
2,18,7,6,0
2,18,7,7,0
2,18,7,8,0
2,18,8,1,6
2,18,8,2,0
2,18,8,3,0
2,18,8,4,0
2,18,8,5,0
2,18,8,6,8
2,18,8,7,0
2,18,8,8,0
2,19,1,1,0
2,19,1,2,0
2,19,1,3,0
2,19,1,4,0
2,19,1,5,0
2,19,1,6,0
2,19,1,7,0
2,19,1,8,9
2,19,2,1,0
2,19,2,2,0
2,19,2,3,0
2,19,2,4,0
2,19,2,5,0
2,19,2,6,0
2,19,2,7,0
2,19,2,8,0
2,19,3,1,0
2,19,3,2,0
2,19,3,3,0
2,19,3,4,0
2,19,3,5,0
2,19,3,6,0
2,19,3,7,0
2,19,3,8,0
2,19,4,1,0
2,19,4,2,0
2,19,4,3,0
2,19,4,4,0
2,19,4,5,0
2,19,4,6,0
2,19,4,7,0
2,19,4,8,0
2,19,5,1,0
2,19,5,2,0
2,19,5,3,0
2,19,5,4,0
2,19,5,5,0
2,19,5,6,7
2,19,5,7,0
2,19,5,8,0
2,19,6,1,0
2,19,6,2,0
2,19,6,3,0
2,19,6,4,0
2,19,6,5,7
2,19,6,6,0
2,19,6,7,0
2,19,6,8,7
2,19,7,1,0
2,19,7,2,0
2,19,7,3,0
2,19,7,4,0
2,19,7,5,0
2,19,7,6,0
2,19,7,7,0
2,19,7,8,0
2,19,8,1,9
2,19,8,2,0
2,19,8,3,0
2,19,8,4,0
2,19,8,5,0
2,19,8,6,7
2,19,8,7,0
2,19,8,8,0
2,20,1,1,0
2,20,1,2,0
2,20,1,3,0
2,20,1,4,2
2,20,1,5,0
2,20,1,6,0
2,20,1,7,0
2,20,1,8,6
2,20,2,1,0
2,20,2,2,0
2,20,2,3,0
2,20,2,4,0
2,20,2,5,0
2,20,2,6,0
2,20,2,7,0
2,20,2,8,0
2,20,3,1,0
2,20,3,2,0
2,20,3,3,0
2,20,3,4,0
2,20,3,5,0
2,20,3,6,0
2,20,3,7,0
2,20,3,8,0
2,20,4,1,2
2,20,4,2,0
2,20,4,3,0
2,20,4,4,0
2,20,4,5,0
2,20,4,6,0
2,20,4,7,0
2,20,4,8,0
2,20,5,1,0
2,20,5,2,0
2,20,5,3,0
2,20,5,4,0
2,20,5,5,0
2,20,5,6,7
2,20,5,7,0
2,20,5,8,0
2,20,6,1,0
2,20,6,2,0
2,20,6,3,0
2,20,6,4,0
2,20,6,5,6
2,20,6,6,0
2,20,6,7,0
2,20,6,8,9
2,20,7,1,0
2,20,7,2,0
2,20,7,3,0
2,20,7,4,0
2,20,7,5,0
2,20,7,6,0
2,20,7,7,0
2,20,7,8,0
2,20,8,1,6
2,20,8,2,0
2,20,8,3,0
2,20,8,4,0
2,20,8,5,0
2,20,8,6,9
2,20,8,7,0
2,20,8,8,0
2,21,1,1,0
2,21,1,2,0
2,21,1,3,0
2,21,1,4,4
2,21,1,5,0
2,21,1,6,0
2,21,1,7,0
2,21,1,8,4
2,21,2,1,1
2,21,2,2,0
2,21,2,3,2
2,21,2,4,4
2,21,2,5,0
2,21,2,6,0
2,21,2,7,0
2,21,2,8,0
2,21,3,1,0
2,21,3,2,2
2,21,3,3,0
2,21,3,4,0
2,21,3,5,0
2,21,3,6,0
2,21,3,7,1
2,21,3,8,0
2,21,4,1,2
2,21,4,2,5
2,21,4,3,0
2,21,4,4,0
2,21,4,5,0
2,21,4,6,0
2,21,4,7,0
2,21,4,8,2
2,21,5,1,0
2,21,5,2,0
2,21,5,3,0
2,21,5,4,0
2,21,5,5,0
2,21,5,6,5
2,21,5,7,0
2,21,5,8,0
2,21,6,1,0
2,21,6,2,0
2,21,6,3,0
2,21,6,4,0
2,21,6,5,4
2,21,6,6,0
2,21,6,7,0
2,21,6,8,7
2,21,7,1,0
2,21,7,2,0
2,21,7,3,1
2,21,7,4,0
2,21,7,5,0
2,21,7,6,0
2,21,7,7,0
2,21,7,8,0
2,21,8,1,5
2,21,8,2,0
2,21,8,3,0
2,21,8,4,1
2,21,8,5,0
2,21,8,6,7
2,21,8,7,0
2,21,8,8,0
2,22,1,1,0
2,22,1,2,0
2,22,1,3,0
2,22,1,4,4
2,22,1,5,0
2,22,1,6,0
2,22,1,7,0
2,22,1,8,7
2,22,2,1,0
2,22,2,2,0
2,22,2,3,2
2,22,2,4,3
2,22,2,5,0
2,22,2,6,0
2,22,2,7,0
2,22,2,8,0
2,22,3,1,0
2,22,3,2,2
2,22,3,3,0
2,22,3,4,0
2,22,3,5,0
2,22,3,6,0
2,22,3,7,0
2,22,3,8,0
2,22,4,1,3
2,22,4,2,3
2,22,4,3,0
2,22,4,4,0
2,22,4,5,0
2,22,4,6,0
2,22,4,7,0
2,22,4,8,1
2,22,5,1,0
2,22,5,2,0
2,22,5,3,0
2,22,5,4,0
2,22,5,5,0
2,22,5,6,7
2,22,5,7,0
2,22,5,8,0
2,22,6,1,1
2,22,6,2,0
2,22,6,3,0
2,22,6,4,0
2,22,6,5,6
2,22,6,6,0
2,22,6,7,0
2,22,6,8,6
2,22,7,1,0
2,22,7,2,0
2,22,7,3,0
2,22,7,4,0
2,22,7,5,0
2,22,7,6,0
2,22,7,7,0
2,22,7,8,0
